+------------------------------ CFD LOVES C++ ---------------------------+
|--------------------DISCONTINUOS GALERKIN METHOD SOLVER-----------------|
|                                  Author                                |
|   Nam Ha Tran.                                                         |
|   Ver 1.01                                                             |
+------------------------------------------------------------------------+
|   This program uses Discontinous Galerkin method to solve 2D problems  |
|   on structural and unstructural mesh.                                 |
+------------------------------------------------------------------------+
	Program ran at (d-m-y_h-m-s) 24-05-2019_16-48-45

	inpoed array

3917 4182 0 0 
3917 4281 0 0 
3918 3941 0 0 
3918 4004 0 0 
3918 4128 0 0 
3919 3963 0 0 
3919 4008 0 0 
3919 4110 0 0 
3919 4154 0 0 
3920 4007 0 0 
3920 4032 0 0 
3920 4197 0 0 
3921 4012 0 0 
3921 4019 0 0 
3921 4114 0 0 
3921 4252 0 0 
3922 3932 0 0 
3922 4062 0 0 
3922 4098 0 0 
3922 4123 0 0 
3923 4186 0 0 
3923 4233 0 0 
3924 3985 0 0 
3924 4092 0 0 
3925 4072 0 0 
3925 4056 0 0 
3925 4295 0 0 
3926 3960 0 0 
3926 4106 0 0 
3927 4005 0 0 
3927 4077 0 0 
3927 4170 0 0 
3927 4196 0 0 
3928 3966 0 0 
3928 3931 0 0 
3928 4131 0 0 
3928 4172 0 0 
3929 4156 0 0 
3929 4207 0 0 
3930 3970 0 0 
3930 4118 0 0 
3930 4159 0 0 
3931 4120 0 0 
3931 4131 0 0 
3932 3946 0 0 
3932 4123 0 0 
3932 4133 0 0 
3933 3983 0 0 
3933 3989 0 0 
3934 4067 0 0 
3934 4144 0 0 
3934 4256 0 0 
3935 3980 0 0 
3935 4125 0 0 
3935 4169 0 0 
3936 3957 0 0 
3936 3945 0 0 
3936 4112 0 0 
3936 4148 0 0 
3937 4225 0 0 
3937 4227 0 0 
3938 4013 0 0 
3939 3968 0 0 
3939 4091 0 0 
3939 4014 0 0 
3939 4111 0 0 
3940 3946 0 0 
3940 4010 0 0 
3940 4117 0 0 
3940 4200 0 0 
3941 3952 0 0 
3941 4128 0 0 
3941 4142 0 0 
3942 4026 0 0 
3942 4083 0 0 
3942 4181 0 0 
3943 4150 0 0 
3943 4230 0 0 
3943 4281 0 0 
3944 3951 0 0 
3944 4155 0 0 
3944 4242 0 0 
3945 4112 0 0 
3945 4198 0 0 
3946 4117 0 0 
3946 4133 0 0 
3947 4043 0 0 
3947 4044 0 0 
3947 4136 0 0 
3947 4232 0 0 
3948 3971 0 0 
3948 4047 0 0 
3948 4138 0 0 
3948 4160 0 0 
3949 3955 0 0 
3949 4051 0 0 
3949 4238 0 0 
3949 4246 0 0 
3950 3953 0 0 
3950 4052 0 0 
3950 4140 0 0 
3951 3996 0 0 
3951 4135 0 0 
3951 4242 0 0 
3952 3992 0 0 
3952 4109 0 0 
3952 4142 0 0 
3953 4140 0 0 
3953 4107 0 0 
3954 4055 0 0 
3954 4145 0 0 
3954 4166 0 0 
3955 4245 0 0 
3955 4246 0 0 
3956 3969 0 0 
3956 3975 0 0 
3956 4104 0 0 
3956 4124 0 0 
3957 4011 0 0 
3957 4148 0 0 
3957 4201 0 0 
3958 4075 0 0 
3959 3990 0 0 
3959 4001 0 0 
3959 4179 0 0 
3960 4002 0 0 
3960 4106 0 0 
3961 4041 0 0 
3961 4099 0 0 
3962 4062 0 0 
3962 4151 0 0 
3962 4152 0 0 
3963 4141 0 0 
3963 4154 0 0 
3964 4115 0 0 
3965 4064 0 0 
3965 4097 0 0 
3966 3975 0 0 
3966 4172 0 0 
3966 4183 0 0 
3967 4143 0 0 
3967 4157 0 0 
3968 4014 0 0 
3969 4124 0 0 
3969 4139 0 0 
3970 4095 0 0 
3970 4159 0 0 
3971 4129 0 0 
3971 4160 0 0 
3972 4027 0 0 
3972 4130 0 0 
3972 4161 0 0 
3973 4042 0 0 
3973 4100 0 0 
3973 4163 0 0 
3974 4094 0 0 
3974 4164 0 0 
3975 4104 0 0 
3975 4183 0 0 
3976 4068 0 0 
3976 4122 0 0 
3977 4030 0 0 
3977 4165 0 0 
3977 4221 0 0 
3978 4070 0 0 
3978 4015 0 0 
3978 4158 0 0 
3978 4255 0 0 
3979 4034 0 0 
3979 4162 0 0 
3979 4168 0 0 
3980 4169 0 0 
3980 4239 0 0 
3981 4076 0 0 
3981 4080 0 0 
3981 4262 0 0 
3981 4266 0 0 
3982 4063 0 0 
3982 4045 0 0 
3982 4121 0 0 
3982 4250 0 0 
3983 3989 0 0 
3983 4013 0 0 
3983 4134 0 0 
3983 4178 0 0 
3984 4195 0 0 
3984 4237 0 0 
3985 4045 0 0 
3985 4092 0 0 
3985 4171 0 0 
3985 4244 0 0 
3986 4004 0 0 
3986 4108 0 0 
3986 4189 0 0 
3986 4270 0 0 
3987 4054 0 0 
3987 4095 0 0 
3987 4173 0 0 
3987 4241 0 0 
3988 4137 0 0 
3988 4174 0 0 
3988 4405 0 0 
3989 4021 0 0 
3989 4178 0 0 
3989 4328 0 0 
3990 4016 0 0 
3990 4179 0 0 
3990 4204 0 0 
3990 4208 0 0 
3991 4082 0 0 
3991 4180 0 0 
3991 4259 0 0 
3991 4268 0 0 
3992 4109 0 0 
3992 4116 0 0 
3993 4083 0 0 
3993 4118 0 0 
3993 4190 0 0 
3993 4215 0 0 
3994 4144 0 0 
3994 4115 0 0 
3994 4101 0 0 
3994 4330 0 0 
3995 4186 0 0 
3995 4194 0 0 
3995 4365 0 0 
3996 4135 0 0 
3996 4211 0 0 
3997 4084 0 0 
3997 4101 0 0 
3997 4184 0 0 
3998 4003 0 0 
3998 4203 0 0 
3998 4234 0 0 
3999 4085 0 0 
3999 4105 0 0 
3999 4177 0 0 
3999 4267 0 0 
4000 4195 0 0 
4000 4251 0 0 
4000 4354 0 0 
4001 4179 0 0 
4001 4192 0 0 
4002 4078 0 0 
4002 4106 0 0 
4002 4202 0 0 
4002 4264 0 0 
4003 4087 0 0 
4003 4234 0 0 
4004 4128 0 0 
4004 4189 0 0 
4004 4308 0 0 
4005 4196 0 0 
4005 4214 0 0 
4005 4403 0 0 
4006 4088 0 0 
4006 4251 0 0 
4006 4261 0 0 
4006 4276 0 0 
4007 4021 0 0 
4007 4197 0 0 
4007 4210 0 0 
4007 4272 0 0 
4008 4086 0 0 
4008 4110 0 0 
4008 4216 0 0 
4009 4031 0 0 
4009 4199 0 0 
4009 4222 0 0 
4010 4200 0 0 
4010 4207 0 0 
4010 4384 0 0 
4011 4201 0 0 
4011 4218 0 0 
4011 4394 0 0 
4012 4028 0 0 
4012 4252 0 0 
4013 4134 0 0 
4014 4105 0 0 
4014 4111 0 0 
4015 4158 0 0 
4015 4219 0 0 
4016 4126 0 0 
4016 4208 0 0 
4016 4307 0 0 
4017 4036 0 0 
4017 4127 0 0 
4017 4032 0 0 
4018 4119 0 0 
4018 4153 0 0 
4018 4300 0 0 
4019 4040 0 0 
4019 4114 0 0 
4019 4187 0 0 
4019 4269 0 0 
4020 4060 0 0 
4020 4147 0 0 
4020 4233 0 0 
4021 4210 0 0 
4021 4328 0 0 
4022 4214 0 0 
4022 4240 0 0 
4022 4416 0 0 
4023 4048 0 0 
4023 4116 0 0 
4023 4235 0 0 
4023 4275 0 0 
4024 4188 0 0 
4024 4212 0 0 
4024 4366 0 0 
4025 4029 0 0 
4025 4176 0 0 
4025 4217 0 0 
4026 4181 0 0 
4026 4218 0 0 
4027 4130 0 0 
4027 4153 0 0 
4028 4220 0 0 
4028 4252 0 0 
4029 4047 0 0 
4029 4096 0 0 
4029 4176 0 0 
4030 4157 0 0 
4030 4221 0 0 
4030 4334 0 0 
4031 4033 0 0 
4031 4222 0 0 
4031 4223 0 0 
4032 4197 0 0 
4032 4127 0 0 
4033 4223 0 0 
4033 4292 0 0 
4034 4103 0 0 
4034 4168 0 0 
4035 4146 0 0 
4035 4213 0 0 
4035 4327 0 0 
4036 4065 0 0 
4036 4127 0 0 
4036 4226 0 0 
4036 4254 0 0 
4037 4071 0 0 
4037 4129 0 0 
4037 4206 0 0 
4037 4258 0 0 
4038 4107 0 0 
4038 4081 0 0 
4038 4191 0 0 
4039 4089 0 0 
4039 4212 0 0 
4039 4243 0 0 
4039 4249 0 0 
4040 4134 0 0 
4040 4187 0 0 
4040 4316 0 0 
4041 4079 0 0 
4041 4099 0 0 
4041 4263 0 0 
4041 4265 0 0 
4042 4100 0 0 
4042 4132 0 0 
4043 4136 0 0 
4043 4150 0 0 
4043 4209 0 0 
4044 4122 0 0 
4044 4232 0 0 
4044 4397 0 0 
4045 4121 0 0 
4045 4244 0 0 
4046 4092 0 0 
4046 4119 0 0 
4046 4149 0 0 
4046 4248 0 0 
4047 4096 0 0 
4047 4138 0 0 
4048 4217 0 0 
4048 4235 0 0 
4048 4393 0 0 
4049 4161 0 0 
4049 4236 0 0 
4049 4435 0 0 
4050 4058 0 0 
4050 4126 0 0 
4050 4231 0 0 
4050 4274 0 0 
4051 4137 0 0 
4051 4238 0 0 
4051 4349 0 0 
4052 4069 0 0 
4052 4140 0 0 
4052 4260 0 0 
4052 4277 0 0 
4053 4097 0 0 
4053 4224 0 0 
4053 4401 0 0 
4054 4125 0 0 
4054 4241 0 0 
4054 4305 0 0 
4055 4108 0 0 
4055 4166 0 0 
4056 4240 0 0 
4056 4295 0 0 
4057 4077 0 0 
4057 4143 0 0 
4057 4167 0 0 
4057 4228 0 0 
4058 4174 0 0 
4058 4231 0 0 
4058 4351 0 0 
4059 4068 0 0 
4059 4146 0 0 
4059 4257 0 0 
4059 4278 0 0 
4060 4090 0 0 
4060 4147 0 0 
4060 4205 0 0 
4060 4247 0 0 
4061 4155 0 0 
4061 4253 0 0 
4061 4333 0 0 
4062 4098 0 0 
4062 4152 0 0 
4063 4192 0 0 
4063 4250 0 0 
4063 4369 0 0 
4064 4097 0 0 
4064 4180 0 0 
4064 4414 0 0 
4065 4099 0 0 
4065 4254 0 0 
4065 4282 0 0 
4066 4175 0 0 
4066 4219 0 0 
4066 4280 0 0 
4067 4220 0 0 
4067 4256 0 0 
4067 4395 0 0 
4068 4122 0 0 
4068 4257 0 0 
4068 4373 0 0 
4069 4106 0 0 
4069 4260 0 0 
4069 4202 0 0 
4070 4211 0 0 
4070 4255 0 0 
4070 4341 0 0 
4071 4113 0 0 
4071 4206 0 0 
4072 4185 0 0 
4072 4295 0 0 
4072 4364 0 0 
4073 4091 0 0 
4073 4199 0 0 
4073 4229 0 0 
4073 4273 0 0 
4074 4087 0 0 
4074 4156 0 0 
4074 4193 0 0 
4074 4271 0 0 
4076 4227 0 0 
4076 4262 0 0 
4076 4344 0 0 
4077 4167 0 0 
4077 4170 0 0 
4078 4253 0 0 
4078 4264 0 0 
4078 4427 0 0 
4079 4145 0 0 
4079 4265 0 0 
4079 4326 0 0 
4080 4236 0 0 
4080 4266 0 0 
4080 4415 0 0 
4081 4191 0 0 
4081 4237 0 0 
4081 4311 0 0 
4082 4259 0 0 
4082 4292 0 0 
4082 4411 0 0 
4083 4181 0 0 
4083 4190 0 0 
4083 4284 0 0 
4084 4182 0 0 
4084 4184 0 0 
4084 4363 0 0 
4085 4185 0 0 
4085 4267 0 0 
4085 4446 0 0 
4086 4216 0 0 
4086 4239 0 0 
4086 4392 0 0 
4087 4193 0 0 
4087 4234 0 0 
4087 4410 0 0 
4088 4194 0 0 
4088 4261 0 0 
4088 4340 0 0 
4089 4224 0 0 
4089 4243 0 0 
4089 4317 0 0 
4090 4205 0 0 
4090 4245 0 0 
4090 4294 0 0 
4091 4111 0 0 
4091 4229 0 0 
4091 4309 0 0 
4092 4149 0 0 
4092 4171 0 0 
4093 4102 0 0 
4093 4132 0 0 
4093 4314 0 0 
4093 4324 0 0 
4094 4163 0 0 
4094 4164 0 0 
4094 4298 0 0 
4094 4335 0 0 
4095 4159 0 0 
4095 4173 0 0 
4095 4279 0 0 
4096 4138 0 0 
4096 4176 0 0 
4096 4289 0 0 
4096 4412 0 0 
4097 4401 0 0 
4097 4414 0 0 
4098 4123 0 0 
4098 4152 0 0 
4098 4291 0 0 
4098 4302 0 0 
4099 4263 0 0 
4099 4282 0 0 
4100 4132 0 0 
4100 4163 0 0 
4100 4313 0 0 
4100 4339 0 0 
4101 4184 0 0 
4101 4115 0 0 
4101 4330 0 0 
4102 4151 0 0 
4102 4314 0 0 
4102 4329 0 0 
4103 4120 0 0 
4103 4168 0 0 
4103 4299 0 0 
4103 4301 0 0 
4104 4124 0 0 
4104 4183 0 0 
4104 4283 0 0 
4104 4304 0 0 
4105 4111 0 0 
4105 4177 0 0 
4105 4398 0 0 
4106 4202 0 0 
4107 4191 0 0 
4107 4140 0 0 
4107 4323 0 0 
4108 4166 0 0 
4108 4270 0 0 
4108 4367 0 0 
4109 4142 0 0 
4109 4116 0 0 
4109 4407 0 0 
4109 4418 0 0 
4110 4154 0 0 
4110 4216 0 0 
4110 4332 0 0 
4110 4429 0 0 
4111 4309 0 0 
4111 4398 0 0 
4112 4148 0 0 
4112 4198 0 0 
4112 4288 0 0 
4112 4379 0 0 
4113 4164 0 0 
4113 4206 0 0 
4113 4296 0 0 
4113 4336 0 0 
4114 4252 0 0 
4114 4269 0 0 
4114 4359 0 0 
4114 4361 0 0 
4116 4275 0 0 
4116 4407 0 0 
4117 4200 0 0 
4117 4133 0 0 
4117 4285 0 0 
4117 4381 0 0 
4118 4159 0 0 
4118 4215 0 0 
4118 4430 0 0 
4119 4248 0 0 
4119 4300 0 0 
4119 4423 0 0 
4120 4131 0 0 
4120 4301 0 0 
4120 4312 0 0 
4121 4250 0 0 
4121 4244 0 0 
4121 4290 0 0 
4121 4425 0 0 
4122 4373 0 0 
4122 4397 0 0 
4123 4133 0 0 
4123 4302 0 0 
4123 4315 0 0 
4124 4139 0 0 
4124 4304 0 0 
4124 4319 0 0 
4125 4169 0 0 
4125 4305 0 0 
4125 4343 0 0 
4126 4274 0 0 
4126 4307 0 0 
4127 4226 0 0 
4127 4197 0 0 
4127 4306 0 0 
4128 4142 0 0 
4128 4308 0 0 
4128 4413 0 0 
4129 4160 0 0 
4129 4258 0 0 
4129 4342 0 0 
4130 4153 0 0 
4130 4161 0 0 
4130 4358 0 0 
4130 4391 0 0 
4131 4172 0 0 
4131 4312 0 0 
4131 4348 0 0 
4132 4313 0 0 
4132 4324 0 0 
4133 4285 0 0 
4133 4315 0 0 
4134 4178 0 0 
4134 4316 0 0 
4135 4211 0 0 
4135 4242 0 0 
4135 4287 0 0 
4135 4322 0 0 
4136 4232 0 0 
4136 4209 0 0 
4136 4318 0 0 
4136 4409 0 0 
4137 4349 0 0 
4137 4405 0 0 
4138 4160 0 0 
4138 4289 0 0 
4138 4325 0 0 
4139 4165 0 0 
4139 4319 0 0 
4139 4337 0 0 
4140 4277 0 0 
4140 4323 0 0 
4141 4162 0 0 
4141 4154 0 0 
4141 4310 0 0 
4141 4428 0 0 
4142 4413 0 0 
4142 4418 0 0 
4143 4157 0 0 
4143 4228 0 0 
4143 4352 0 0 
4144 4256 0 0 
4144 4330 0 0 
4145 4166 0 0 
4145 4326 0 0 
4145 4438 0 0 
4146 4278 0 0 
4146 4327 0 0 
4146 4431 0 0 
4147 4247 0 0 
4147 4233 0 0 
4147 4386 0 0 
4147 4452 0 0 
4148 4201 0 0 
4148 4288 0 0 
4148 4382 0 0 
4149 4171 0 0 
4149 4248 0 0 
4149 4347 0 0 
4149 4441 0 0 
4150 4209 0 0 
4150 4230 0 0 
4150 4293 0 0 
4151 4152 0 0 
4151 4329 0 0 
4151 4331 0 0 
4152 4291 0 0 
4152 4331 0 0 
4153 4300 0 0 
4153 4391 0 0 
4154 4332 0 0 
4154 4428 0 0 
4155 4242 0 0 
4155 4286 0 0 
4155 4333 0 0 
4156 4271 0 0 
4156 4207 0 0 
4156 4368 0 0 
4157 4334 0 0 
4157 4352 0 0 
4158 4219 0 0 
4158 4255 0 0 
4158 4353 0 0 
4158 4357 0 0 
4159 4279 0 0 
4159 4430 0 0 
4160 4325 0 0 
4160 4342 0 0 
4161 4358 0 0 
4161 4435 0 0 
4162 4168 0 0 
4162 4310 0 0 
4162 4338 0 0 
4163 4335 0 0 
4163 4339 0 0 
4164 4298 0 0 
4164 4336 0 0 
4165 4221 0 0 
4165 4337 0 0 
4165 4396 0 0 
4166 4367 0 0 
4166 4438 0 0 
4167 4170 0 0 
4167 4228 0 0 
4167 4345 0 0 
4167 4440 0 0 
4168 4299 0 0 
4168 4338 0 0 
4169 4239 0 0 
4169 4321 0 0 
4169 4343 0 0 
4170 4196 0 0 
4170 4345 0 0 
4170 4377 0 0 
4171 4244 0 0 
4171 4347 0 0 
4171 4437 0 0 
4172 4183 0 0 
4172 4348 0 0 
4172 4439 0 0 
4173 4241 0 0 
4173 4279 0 0 
4173 4417 0 0 
4173 4457 0 0 
4174 4351 0 0 
4174 4405 0 0 
4174 4575 0 0 
4175 4198 0 0 
4175 4280 0 0 
4175 4297 0 0 
4175 4383 0 0 
4176 4217 0 0 
4176 4412 0 0 
4176 4482 0 0 
4177 4267 0 0 
4177 4398 0 0 
4177 4406 0 0 
4177 4456 0 0 
4178 4316 0 0 
4178 4328 0 0 
4179 4204 0 0 
4179 4192 0 0 
4179 4346 0 0 
4180 4268 0 0 
4180 4375 0 0 
4180 4414 0 0 
4181 4218 0 0 
4181 4284 0 0 
4181 4462 0 0 
4182 4281 0 0 
4182 4320 0 0 
4182 4363 0 0 
4182 4420 0 0 
4183 4283 0 0 
4183 4439 0 0 
4184 4330 0 0 
4184 4363 0 0 
4184 4487 0 0 
4185 4364 0 0 
4185 4446 0 0 
4185 4613 0 0 
4186 4233 0 0 
4186 4365 0 0 
4186 4386 0 0 
4187 4269 0 0 
4187 4316 0 0 
4187 4408 0 0 
4188 4213 0 0 
4188 4366 0 0 
4188 4475 0 0 
4189 4270 0 0 
4189 4308 0 0 
4189 4380 0 0 
4189 4390 0 0 
4190 4215 0 0 
4190 4284 0 0 
4190 4389 0 0 
4190 4454 0 0 
4191 4311 0 0 
4191 4323 0 0 
4192 4346 0 0 
4192 4369 0 0 
4193 4271 0 0 
4193 4372 0 0 
4193 4410 0 0 
4193 4443 0 0 
4194 4340 0 0 
4194 4365 0 0 
4194 4507 0 0 
4195 4237 0 0 
4195 4354 0 0 
4195 4492 0 0 
4196 4377 0 0 
4196 4403 0 0 
4196 4571 0 0 
4197 4272 0 0 
4197 4306 0 0 
4198 4297 0 0 
4198 4379 0 0 
4199 4222 0 0 
4199 4273 0 0 
4199 4303 0 0 
4200 4381 0 0 
4200 4384 0 0 
4200 4550 0 0 
4201 4382 0 0 
4201 4394 0 0 
4201 4562 0 0 
4202 4264 0 0 
4202 4260 0 0 
4202 4350 0 0 
4203 4225 0 0 
4203 4234 0 0 
4203 4362 0 0 
4203 4402 0 0 
4204 4208 0 0 
4204 4346 0 0 
4204 4385 0 0 
4204 4453 0 0 
4205 4247 0 0 
4205 4294 0 0 
4205 4387 0 0 
4205 4422 0 0 
4206 4258 0 0 
4206 4296 0 0 
4206 4434 0 0 
4207 4368 0 0 
4207 4384 0 0 
4208 4307 0 0 
4208 4385 0 0 
4208 4574 0 0 
4209 4293 0 0 
4209 4318 0 0 
4209 4404 0 0 
4210 4272 0 0 
4210 4328 0 0 
4210 4370 0 0 
4210 4450 0 0 
4211 4287 0 0 
4211 4341 0 0 
4212 4249 0 0 
4212 4366 0 0 
4212 4448 0 0 
4213 4327 0 0 
4213 4475 0 0 
4214 4403 0 0 
4214 4416 0 0 
4214 4584 0 0 
4215 4389 0 0 
4215 4430 0 0 
4215 4521 0 0 
4216 4392 0 0 
4216 4429 0 0 
4216 4592 0 0 
4217 4393 0 0 
4217 4482 0 0 
4218 4394 0 0 
4218 4462 0 0 
4219 4280 0 0 
4219 4353 0 0 
4220 4252 0 0 
4220 4395 0 0 
4220 4361 0 0 
4221 4334 0 0 
4221 4396 0 0 
4221 4500 0 0 
4222 4223 0 0 
4222 4303 0 0 
4222 4400 0 0 
4223 4292 0 0 
4223 4374 0 0 
4223 4400 0 0 
4224 4317 0 0 
4224 4401 0 0 
4224 4517 0 0 
4225 4227 0 0 
4225 4402 0 0 
4225 4481 0 0 
4226 4254 0 0 
4226 4306 0 0 
4226 4399 0 0 
4226 4432 0 0 
4227 4344 0 0 
4227 4481 0 0 
4228 4352 0 0 
4228 4440 0 0 
4228 4530 0 0 
4229 4273 0 0 
4229 4309 0 0 
4229 4378 0 0 
4229 4451 0 0 
4230 4281 0 0 
4230 4293 0 0 
4230 4320 0 0 
4230 4497 0 0 
4231 4274 0 0 
4231 4351 0 0 
4231 4371 0 0 
4231 4426 0 0 
4232 4397 0 0 
4232 4409 0 0 
4232 4515 0 0 
4233 4386 0 0 
4234 4362 0 0 
4234 4410 0 0 
4235 4275 0 0 
4235 4393 0 0 
4235 4433 0 0 
4235 4455 0 0 
4236 4415 0 0 
4236 4435 0 0 
4236 4603 0 0 
4237 4311 0 0 
4237 4492 0 0 
4238 4246 0 0 
4238 4349 0 0 
4238 4421 0 0 
4238 4458 0 0 
4239 4321 0 0 
4239 4392 0 0 
4240 4295 0 0 
4240 4416 0 0 
4240 4473 0 0 
4241 4305 0 0 
4241 4417 0 0 
4241 4483 0 0 
4242 4286 0 0 
4242 4322 0 0 
4243 4249 0 0 
4243 4317 0 0 
4243 4388 0 0 
4243 4424 0 0 
4244 4290 0 0 
4244 4437 0 0 
4245 4246 0 0 
4245 4294 0 0 
4245 4464 0 0 
4246 4421 0 0 
4246 4464 0 0 
4247 4422 0 0 
4247 4452 0 0 
4247 4544 0 0 
4248 4423 0 0 
4248 4441 0 0 
4248 4609 0 0 
4249 4424 0 0 
4249 4448 0 0 
4249 4523 0 0 
4250 4369 0 0 
4250 4425 0 0 
4250 4534 0 0 
4251 4276 0 0 
4251 4354 0 0 
4251 4447 0 0 
4252 4361 0 0 
4253 4333 0 0 
4253 4427 0 0 
4253 4595 0 0 
4254 4282 0 0 
4254 4432 0 0 
4254 4494 0 0 
4255 4357 0 0 
4255 4341 0 0 
4255 4516 0 0 
4256 4395 0 0 
4256 4330 0 0 
4256 4487 0 0 
4257 4278 0 0 
4257 4373 0 0 
4257 4442 0 0 
4257 4449 0 0 
4258 4342 0 0 
4258 4434 0 0 
4258 4601 0 0 
4259 4268 0 0 
4259 4356 0 0 
4259 4411 0 0 
4259 4436 0 0 
4260 4277 0 0 
4260 4350 0 0 
4261 4276 0 0 
4261 4340 0 0 
4261 4376 0 0 
4261 4419 0 0 
4262 4266 0 0 
4262 4344 0 0 
4262 4355 0 0 
4262 4445 0 0 
4263 4265 0 0 
4263 4282 0 0 
4263 4360 0 0 
4263 4444 0 0 
4264 4350 0 0 
4264 4427 0 0 
4264 4547 0 0 
4265 4326 0 0 
4265 4444 0 0 
4265 4496 0 0 
4266 4415 0 0 
4266 4445 0 0 
4266 4583 0 0 
4267 4446 0 0 
4267 4456 0 0 
4267 4561 0 0 
4268 4356 0 0 
4268 4375 0 0 
4268 4471 0 0 
4269 4359 0 0 
4269 4408 0 0 
4269 4461 0 0 
4270 4367 0 0 
4270 4390 0 0 
4270 4557 0 0 
4271 4368 0 0 
4271 4372 0 0 
4271 4466 0 0 
4272 4370 0 0 
4272 4306 0 0 
4272 4467 0 0 
4273 4303 0 0 
4273 4378 0 0 
4273 4479 0 0 
4274 4307 0 0 
4274 4371 0 0 
4274 4468 0 0 
4275 4407 0 0 
4275 4433 0 0 
4275 4501 0 0 
4276 4419 0 0 
4276 4447 0 0 
4276 4614 0 0 
4277 4350 0 0 
4277 4323 0 0 
4277 4472 0 0 
4278 4431 0 0 
4278 4442 0 0 
4278 4513 0 0 
4279 4457 0 0 
4279 4430 0 0 
4279 4582 0 0 
4280 4353 0 0 
4280 4383 0 0 
4280 4522 0 0 
4281 4320 0 0 
4282 4360 0 0 
4282 4494 0 0 
4283 4304 0 0 
4283 4439 0 0 
4283 4480 0 0 
4283 4578 0 0 
4284 4454 0 0 
4284 4462 0 0 
4284 4551 0 0 
4285 4315 0 0 
4285 4381 0 0 
4285 4484 0 0 
4285 4531 0 0 
4286 4322 0 0 
4286 4333 0 0 
4286 4597 0 0 
4286 4641 0 0 
4287 4322 0 0 
4287 4341 0 0 
4287 4508 0 0 
4287 4536 0 0 
4288 4382 0 0 
4288 4379 0 0 
4288 4465 0 0 
4288 4546 0 0 
4289 4325 0 0 
4289 4412 0 0 
4289 4495 0 0 
4289 4598 0 0 
4290 4425 0 0 
4290 4437 0 0 
4290 4498 0 0 
4290 4593 0 0 
4291 4302 0 0 
4291 4331 0 0 
4291 4469 0 0 
4291 4477 0 0 
4292 4374 0 0 
4292 4411 0 0 
4293 4404 0 0 
4293 4497 0 0 
4293 4588 0 0 
4294 4387 0 0 
4294 4463 0 0 
4294 4464 0 0 
4295 4364 0 0 
4295 4473 0 0 
4296 4336 0 0 
4296 4434 0 0 
4296 4602 0 0 
4296 4606 0 0 
4297 4383 0 0 
4297 4379 0 0 
4297 4528 0 0 
4297 4615 0 0 
4298 4335 0 0 
4298 4336 0 0 
4298 4478 0 0 
4298 4503 0 0 
4299 4301 0 0 
4299 4338 0 0 
4299 4476 0 0 
4299 4587 0 0 
4300 4391 0 0 
4300 4423 0 0 
4300 4554 0 0 
4301 4312 0 0 
4301 4476 0 0 
4301 4486 0 0 
4302 4315 0 0 
4302 4477 0 0 
4302 4488 0 0 
4303 4400 0 0 
4303 4479 0 0 
4303 4548 0 0 
4304 4319 0 0 
4304 4480 0 0 
4304 4490 0 0 
4305 4343 0 0 
4305 4483 0 0 
4305 4604 0 0 
4306 4399 0 0 
4306 4467 0 0 
4307 4468 0 0 
4307 4574 0 0 
4308 4380 0 0 
4308 4413 0 0 
4308 4545 0 0 
4309 4451 0 0 
4309 4398 0 0 
4309 4520 0 0 
4310 4338 0 0 
4310 4428 0 0 
4310 4505 0 0 
4310 4509 0 0 
4311 4323 0 0 
4311 4492 0 0 
4311 4472 0 0 
4311 4542 0 0 
4312 4348 0 0 
4312 4486 0 0 
4312 4510 0 0 
4313 4324 0 0 
4313 4339 0 0 
4313 4459 0 0 
4313 4493 0 0 
4314 4329 0 0 
4314 4324 0 0 
4314 4502 0 0 
4314 4512 0 0 
4315 4484 0 0 
4315 4488 0 0 
4316 4408 0 0 
4316 4328 0 0 
4317 4388 0 0 
4317 4474 0 0 
4317 4517 0 0 
4318 4404 0 0 
4318 4409 0 0 
4318 4489 0 0 
4318 4572 0 0 
4319 4337 0 0 
4319 4490 0 0 
4319 4504 0 0 
4320 4420 0 0 
4320 4497 0 0 
4320 4539 0 0 
4321 4343 0 0 
4321 4392 0 0 
4321 4511 0 0 
4321 4608 0 0 
4322 4536 0 0 
4322 4641 0 0 
4323 4472 0 0 
4324 4493 0 0 
4324 4512 0 0 
4325 4342 0 0 
4325 4495 0 0 
4325 4607 0 0 
4326 4438 0 0 
4326 4496 0 0 
4326 4605 0 0 
4327 4431 0 0 
4327 4475 0 0 
4327 4623 0 0 
4328 4450 0 0 
4328 4408 0 0 
4329 4331 0 0 
4329 4502 0 0 
4329 4589 0 0 
4330 4487 0 0 
4331 4469 0 0 
4331 4589 0 0 
4332 4429 0 0 
4332 4428 0 0 
4332 4499 0 0 
4332 4590 0 0 
4333 4595 0 0 
4333 4597 0 0 
4334 4352 0 0 
4334 4485 0 0 
4334 4500 0 0 
4335 4339 0 0 
4335 4503 0 0 
4335 4506 0 0 
4336 4478 0 0 
4336 4606 0 0 
4337 4396 0 0 
4337 4504 0 0 
4337 4563 0 0 
4338 4505 0 0 
4338 4587 0 0 
4339 4459 0 0 
4339 4506 0 0 
4340 4376 0 0 
4340 4470 0 0 
4340 4507 0 0 
4341 4508 0 0 
4341 4516 0 0 
4342 4601 0 0 
4342 4607 0 0 
4343 4604 0 0 
4343 4608 0 0 
4344 4355 0 0 
4344 4481 0 0 
4344 4518 0 0 
4345 4377 0 0 
